TRADE_DT,B_ANAL_CURVENUMBER,B_ANAL_CURVETERM,B_ANAL_YIELD
2022.01.01,3822,4.5,3.5363
2022.01.01,3822,4.6,3.5678
2022.01.01,3822,4.700000000000001,3.5994
2022.01.01,3822,4.8,3.6309
2022.01.01,3822,4.900000000000002,3.6626
2022.01.01,3822,5,3.6944
2022.01.01,3822,5.1,3.7293
2022.01.01,3822,5.200000000000001,3.769
2022.01.01,3822,5.3,3.8121
2022.01.01,3822,5.400000000000002,3.857
2022.01.01,3822,5.5,3.9021
2022.01.01,3822,5.6,3.9459
2022.01.01,3822,5.700000000000001,3.9868
2022.01.01,3822,5.8,4.0233
2022.01.01,3822,5.900000000000002,4.0538
2022.01.01,3822,6,4.076800000000002
2022.01.01,3822,6.1,4.0935
2022.01.01,3822,6.200000000000001,4.1064
2022.01.01,3822,6.3,4.116100000000001
2022.01.01,3822,6.400000000000002,4.123099999999999
2022.01.01,3822,6.5,4.128000000000001
2022.01.01,3822,6.6,4.131300000000002
2022.01.01,3822,6.700000000000001,4.133700000000001
2022.01.01,3822,6.8,4.135500000000001
2022.01.01,3822,6.900000000000002,4.137500000000001
2022.01.01,3822,7,4.140100000000001
2022.01.01,3822,7.1,4.145100000000001
2022.01.01,3822,7.200000000000001,4.1536
2022.01.01,3822,7.3,4.165
2022.01.01,3822,7.400000000000002,4.178600000000002
2022.01.01,3822,7.5,4.193900000000001
2022.01.01,3822,7.6,4.2101
2022.01.01,3822,7.700000000000001,4.2268
2022.01.01,3822,7.8,4.243200000000001
2022.01.01,3822,7.900000000000002,4.2589
2022.01.01,3822,8,4.273100000000002
2022.01.01,3822,8.099999999999999,4.2855
2022.01.01,3822,8.199999999999999,4.2961
2022.01.01,3822,8.3,4.3054
2022.01.01,3822,8.4,4.313500000000001
2022.01.01,3822,8.5,4.320899999999999
2022.01.01,3822,8.599999999999999,4.327799999999999
2022.01.01,3822,8.699999999999999,4.3344
2022.01.01,3822,8.8,4.341200000000001
2022.01.01,3822,8.9,4.3483
2022.01.01,3822,9,4.356200000000002
2022.01.01,3822,9.099999999999999,4.3656
2022.01.01,3822,9.199999999999999,4.3769
2022.01.01,3822,9.3,4.389700000000002
2022.01.01,3822,9.4,4.403800000000002
2022.01.01,3822,9.5,4.4188
2022.01.01,3822,9.599999999999999,4.434300000000002
2022.01.01,3822,9.699999999999999,4.4501
2022.01.01,3822,9.8,4.4658
2022.01.01,3822,9.9,4.481000000000001
2022.01.01,3822,10,4.4954
2022.01.01,3831,0,2.1006
2022.01.01,3831,0.08,2.1465
2022.01.01,3831,0.1,2.1482
2022.01.01,3831,0.2,2.1526
2022.01.01,3831,0.25,2.153
2022.01.01,3831,0.3,2.1676
2022.01.01,3831,0.4,2.2535
2022.01.01,3831,0.5,2.3521
2022.01.01,3831,0.6,2.4085
2022.01.01,3831,0.7,2.4417
2022.01.01,3831,0.75,2.4605
2022.01.01,3831,0.8,2.4804
2022.01.01,3831,0.9,2.5133
2022.01.01,3831,1,2.5446
2022.01.01,3831,1.1,2.5807
2022.01.01,3831,1.2,2.6214
2022.01.01,3831,1.3,2.6657
2022.01.01,3831,1.4,2.713
2022.01.01,3831,1.5,2.7623
2022.01.01,3831,1.6,2.813
2022.01.01,3831,1.7,2.8642
2022.01.01,3831,1.8,2.9151
2022.01.01,3831,1.9,2.965
2022.01.01,3831,2,3.0131
2022.01.01,3831,2.1,3.057
2022.01.01,3831,2.2,3.0958
2022.01.01,3831,2.3,3.1303
2022.01.01,3831,2.4,3.1615
2022.01.01,3831,2.5,3.1902
2022.01.01,3831,2.6,3.2174
2022.01.01,3831,2.7,3.244
2022.01.01,3831,2.8,3.2709
2022.01.01,3831,2.9,3.299
2022.01.01,3831,3,3.3292
2022.01.01,3831,3.1,3.3659
2022.01.01,3831,3.2,3.4117
2022.01.01,3831,3.3,3.4649
2022.01.01,3831,3.4,3.524
2022.01.01,3831,3.5,3.5873
2022.01.01,3831,3.6,3.6533
2022.01.01,3831,3.7,3.7204
2022.01.01,3831,3.8,3.787
2022.01.01,3831,3.9,3.851399999999999
2022.01.01,3831,4,3.9121
2022.01.01,3831,4.1,3.9656
2022.01.01,3831,4.200000000000001,4.010500000000001
2022.01.01,3831,4.3,4.0484
2022.01.01,3831,4.400000000000002,4.080700000000001
2022.01.01,3831,4.5,4.109
2022.01.01,3831,4.6,4.1347
2022.01.01,3831,4.700000000000001,4.159500000000001
2022.01.01,3831,4.8,4.184700000000001
2022.01.01,3831,4.900000000000002,4.212
2022.01.01,3831,5,4.2428
2022.01.01,3831,5.1,4.279600000000002
2022.01.01,3831,5.200000000000001,4.322499999999999
2022.01.01,3831,5.3,4.369600000000001
2022.01.01,3831,5.400000000000002,4.419000000000002
2022.01.01,3831,5.5,4.4688
2022.01.01,3831,5.6,4.517000000000001
2022.01.01,3831,5.700000000000001,4.5617
2022.01.01,3831,5.8,4.6011
2022.01.01,3831,5.900000000000002,4.6331
2022.01.01,3831,6,4.655899999999999
2022.01.01,3831,6.1,4.6715
2022.01.01,3831,6.200000000000001,4.683600000000002
2022.01.01,3831,6.3,4.6928
2022.01.01,3831,6.400000000000002,4.6994
2022.01.01,3831,6.5,4.704100000000001
2022.01.01,3831,6.6,4.7073
2022.01.01,3831,6.700000000000001,4.709400000000002
2022.01.01,3831,6.8,4.7111
2022.01.01,3831,6.900000000000002,4.7127
2022.01.01,3831,7,4.714800000000001
2022.01.01,3831,7.1,4.7199
2022.01.01,3831,7.200000000000001,4.729600000000002
2022.01.01,3831,7.3,4.743000000000002
2022.01.01,3831,7.400000000000002,4.7595
2022.01.01,3831,7.5,4.778100000000002
2022.01.01,3831,7.6,4.798
2022.01.01,3831,7.700000000000001,4.818500000000001
2022.01.01,3831,7.8,4.8388
2022.01.01,3831,7.900000000000002,4.857899999999999
2022.01.01,3831,8,4.875200000000002
2022.01.01,3831,8.099999999999999,4.8899
2022.01.01,3831,8.199999999999999,4.902200000000001
2022.01.01,3831,8.3,4.912600000000002
2022.01.01,3831,8.4,4.921400000000001
2022.01.01,3831,8.5,4.9291
2022.01.01,3831,8.599999999999999,4.936200000000003
2022.01.01,3831,8.699999999999999,4.9429
2022.01.01,3831,8.8,4.949800000000001
2022.01.01,3831,8.9,4.9573
2022.01.01,3831,9,4.9657
2022.01.01,3831,9.099999999999999,4.976200000000003
2022.01.01,3831,9.199999999999999,4.989300000000001
2022.01.01,3831,9.3,5.0046
2022.01.01,3831,9.4,5.021600000000002
2022.01.01,3831,9.5,5.039800000000002
2022.01.01,3831,9.599999999999999,5.0588
2022.01.01,3831,9.699999999999999,5.0781
2022.01.01,3831,9.8,5.0973
2022.01.01,3831,9.9,5.115800000000001
2022.01.01,3831,10,5.133300000000001
2022.01.01,3832,0,2.1006
2022.01.01,3832,0.08,2.1465
2022.01.01,3832,0.1,2.1482
2022.01.01,3832,0.2,2.1526
2022.01.01,3832,0.25,2.153
2022.01.01,3832,0.3,2.1676
2022.01.01,3832,0.4,2.2535
2022.01.01,3832,0.5,2.3521
2022.01.01,3832,0.6,2.4085
2022.01.01,3832,0.7,2.4417
2022.01.01,3832,0.75,2.4605
2022.01.01,3832,0.8,2.4804
2022.01.01,3832,0.9,2.5133
2022.01.01,3832,1,2.5446
2022.01.01,3832,1.1,2.5806
2022.01.01,3832,1.2,2.6209
2022.01.01,3832,1.3,2.6647
2022.01.01,3832,1.4,2.7112
2022.01.01,3832,1.5,2.7597
2022.01.01,3832,1.6,2.8095
2022.01.01,3832,1.7,2.859799999999999
2022.01.01,3832,1.8,2.9098
2022.01.01,3832,1.9,2.9588
2022.01.01,3832,2,3.0061
2022.01.01,3832,2.1,3.0493
2022.01.01,3832,2.2,3.0873
2022.01.01,3832,2.3,3.121
2022.01.01,3832,2.4,3.1513
2022.01.01,3832,2.5,3.1791
2022.01.01,3832,2.6,3.2054
2022.01.01,3832,2.7,3.2311
2022.01.01,3832,2.8,3.2571
2022.01.01,3832,2.9,3.2843
2022.01.01,3832,3,3.3137
2022.01.01,3832,3.1,3.3491
2022.01.01,3832,3.2,3.392799999999999
2022.01.01,3832,3.3,3.4433
2022.01.01,3832,3.4,3.4992
2022.01.01,3832,3.5,3.5589
2022.01.01,3832,3.6,3.6211
2022.01.01,3832,3.7,3.6843
2022.01.01,3832,3.8,3.747
2022.01.01,3832,3.9,3.8078
2022.01.01,3832,4,3.8651
2022.01.01,3832,4.1,3.9156
2022.01.01,3832,4.200000000000001,3.9579
2022.01.01,3832,4.3,3.9935
2022.01.01,3832,4.400000000000002,4.0237
2022.01.01,3832,4.5,4.05
2022.01.01,3832,4.6,4.0739
2022.01.01,3832,4.700000000000001,4.0969
2022.01.01,3832,4.8,4.120300000000001
2022.01.01,3832,4.900000000000002,4.1456
2022.01.01,3832,5,4.174400000000001
2022.01.01,3832,5.1,4.208200000000001
2022.01.01,3832,5.200000000000001,4.246700000000001
2022.01.01,3832,5.3,4.2885
2022.01.01,3832,5.400000000000002,4.3321
2022.01.01,3832,5.5,4.3759
2022.01.01,3832,5.6,4.418400000000001
2022.01.01,3832,5.700000000000001,4.458300000000002
2022.01.01,3832,5.8,4.494
2022.01.01,3832,5.900000000000002,4.524
2022.01.01,3832,6,4.546800000000001
2022.01.01,3832,6.1,4.563500000000001
2022.01.01,3832,6.200000000000001,4.576300000000001
2022.01.01,3832,6.3,4.586000000000002
2022.01.01,3832,6.400000000000002,4.593
2022.01.01,3832,6.5,4.5979
2022.01.01,3832,6.6,4.601200000000002
2022.01.01,3832,6.700000000000001,4.603500000000001
2022.01.01,3832,6.8,4.605400000000001
2022.01.01,3832,6.900000000000002,4.607400000000001
2022.01.01,3832,7,4.6101
2022.01.01,3832,7.1,4.615400000000001
2022.01.01,3832,7.200000000000001,4.6245
2022.01.01,3832,7.3,4.636700000000002
2022.01.01,3832,7.400000000000002,4.6513
2022.01.01,3832,7.5,4.6677
2022.01.01,3832,7.6,4.6852
2022.01.01,3832,7.700000000000001,4.703200000000001
2022.01.01,3832,7.8,4.720900000000001
2022.01.01,3832,7.900000000000002,4.7378
2022.01.01,3832,8,4.7531
2022.01.01,3832,8.099999999999999,4.766300000000002
2022.01.01,3832,8.199999999999999,4.7774
2022.01.01,3832,8.3,4.786800000000002
2022.01.01,3832,8.4,4.795
2022.01.01,3832,8.5,4.802100000000001
2022.01.01,3832,8.599999999999999,4.8087
2022.01.01,3832,8.699999999999999,4.815000000000001
2022.01.01,3832,8.8,4.821500000000001
2022.01.01,3832,8.9,4.828400000000001
2022.01.01,3832,9,4.836200000000001
2022.01.01,3832,9.099999999999999,4.845600000000001
2022.01.01,3832,9.199999999999999,4.856900000000001
2022.01.01,3832,9.3,4.8697
2022.01.01,3832,9.4,4.8838
2022.01.01,3832,9.5,4.8988
2022.01.01,3832,9.599999999999999,4.9143
2022.01.01,3832,9.699999999999999,4.930100000000002
2022.01.01,3832,9.8,4.945800000000001
2022.01.01,3832,9.9,4.961000000000002
2022.01.01,3832,10,4.975400000000002
2022.01.01,3841,0,3.9606
2022.01.01,3841,0.08,4.0165
2022.01.01,3841,0.1,4.018200000000001
2022.01.01,3841,0.2,4.022700000000001
2022.01.01,3841,0.25,4.023
2022.01.01,3841,0.3,4.0419
2022.01.01,3841,0.4,4.1537
2022.01.01,3841,0.5,4.2821
2022.01.01,3841,0.6,4.463200000000002
2022.01.01,3841,0.7,4.7203
2022.01.01,3841,0.75,4.8405
2022.01.01,3841,0.8,4.925
2022.01.01,3841,0.9,4.991500000000002
2022.01.01,3841,1,5.034600000000001
2022.01.01,3841,1.1,5.109700000000001
2022.01.01,3841,1.2,5.1822
2022.01.01,3841,1.3,5.2527
2022.01.01,3841,1.4,5.321600000000001
2022.01.01,3841,1.5,5.389200000000001
2022.01.01,3841,1.6,5.456200000000001
2022.01.01,3841,1.7,5.522800000000001
2022.01.01,3841,1.8,5.589600000000001
2022.01.01,3841,1.9,5.657
2022.01.01,3841,2,5.7254
2022.01.01,3841,2.1,5.789500000000002
2022.01.01,3841,2.2,5.8446
2022.01.01,3841,2.3,5.892400000000001
2022.01.01,3841,2.4,5.9344
2022.01.01,3841,2.5,5.972200000000001
2022.01.01,3841,2.6,6.0073
2022.01.01,3841,2.7,6.041400000000002
2022.01.01,3841,2.8,6.076100000000002
2022.01.01,3841,2.9,6.1128
2022.01.01,3841,3,6.1532
2022.01.01,3841,3.1,6.197799999999999
2022.01.01,3841,3.2,6.2458
2022.01.01,3841,3.3,6.296400000000002
2022.01.01,3841,3.4,6.3491
2022.01.01,3841,3.5,6.403500000000001
2022.01.01,3841,3.6,6.458700000000002
2022.01.01,3841,3.7,6.514400000000001
2022.01.01,3841,3.8,6.5699
2022.01.01,3841,3.9,6.6246
2022.01.01,3841,4,6.677900000000001
2022.01.01,3841,4.1,6.7269
2022.01.01,3841,4.200000000000001,6.7698
2022.01.01,3841,4.3,6.8075
2022.01.01,3841,4.400000000000002,6.841300000000002
2022.01.01,3841,4.5,6.872200000000002
2022.01.01,3841,4.6,6.901200000000001
2022.01.01,3841,4.700000000000001,6.9295
2022.01.01,3841,4.8,6.958200000000001
2022.01.01,3841,4.900000000000002,6.988400000000002
2022.01.01,3841,5,7.021
2022.01.01,3841,5.1,7.059200000000001
2022.01.01,3841,5.200000000000001,7.1037
2022.01.01,3841,5.3,7.1526
2022.01.01,3841,5.400000000000002,7.203800000000001
2022.01.01,3841,5.5,7.255200000000002
2022.01.01,3841,5.6,7.304800000000001
2022.01.01,3841,5.700000000000001,7.3507
2022.01.01,3841,5.8,7.3907
2022.01.01,3841,5.900000000000002,7.4228
2022.01.01,3841,6,7.445000000000002
2022.01.01,3841,6.1,7.459800000000002
2022.01.01,3841,6.200000000000001,7.471400000000001
2022.01.01,3841,6.3,7.480100000000002
2022.01.01,3841,6.400000000000002,7.486500000000002
2022.01.01,3841,6.5,7.4909
2022.01.01,3841,6.6,7.4939
2022.01.01,3841,6.700000000000001,7.496000000000002
2022.01.01,3841,6.8,7.4975
2022.01.01,3841,6.900000000000002,7.499000000000002
2022.01.01,3841,7,7.5008
2022.01.01,3841,7.1,7.5058
2022.01.01,3841,7.200000000000001,7.515900000000001
2022.01.01,3841,7.3,7.5301
2022.01.01,3841,7.400000000000002,7.5476
2022.01.01,3841,7.5,7.567499999999999
2022.01.01,3841,7.6,7.5889
2022.01.01,3841,7.700000000000001,7.610800000000001
2022.01.01,3841,7.8,7.632500000000001
2022.01.01,3841,7.900000000000002,7.653
2022.01.01,3841,8,7.671400000000002
2022.01.01,3841,8.099999999999999,7.687000000000001
2022.01.01,3841,8.199999999999999,7.7001
2022.01.01,3841,8.3,7.711000000000002
2022.01.01,3841,8.4,7.7203
2022.01.01,3841,8.5,7.7283
2022.01.01,3841,8.599999999999999,7.735600000000001
2022.01.01,3841,8.699999999999999,7.742600000000002
2022.01.01,3841,8.8,7.749800000000002
2022.01.01,3841,8.9,7.7576
2022.01.01,3841,9,7.7664
2022.01.01,3841,9.099999999999999,7.777600000000002
2022.01.01,3841,9.199999999999999,7.7919
2022.01.01,3841,9.3,7.8087
2022.01.01,3841,9.4,7.827499999999999
2022.01.01,3841,9.5,7.847800000000001
2022.01.01,3841,9.599999999999999,7.869
2022.01.01,3841,9.699999999999999,7.890500000000001
2022.01.01,3841,9.8,7.911800000000002
2022.01.01,3841,9.9,7.9325
2022.01.01,3841,10,7.951800000000002
2022.01.01,3842,0,3.9606
2022.01.01,3842,0.08,4.0165
2022.01.01,3842,0.1,4.018200000000001
2022.01.01,3842,0.2,4.022700000000001
2022.01.01,3842,0.25,4.023
2022.01.01,3842,0.3,4.0419
2022.01.01,3842,0.4,4.1537
2022.01.01,3842,0.5,4.2821
2022.01.01,3842,0.6,4.463200000000002
2022.01.01,3842,0.7,4.7203
2022.01.01,3842,0.75,4.8405
2022.01.01,3842,0.8,4.925
2022.01.01,3842,0.9,4.991500000000002
2022.01.01,3842,1,5.034600000000001
2022.01.01,3842,1.1,5.109300000000001
2022.01.01,3842,1.2,5.1808
2022.01.01,3842,1.3,5.249800000000002
2022.01.01,3842,1.4,5.316600000000002
2022.01.01,3842,1.5,5.382
2022.01.01,3842,1.6,5.446500000000002
2022.01.01,3842,1.7,5.510500000000001
2022.01.01,3842,1.8,5.5748
2022.01.01,3842,1.9,5.639800000000001
2022.01.01,3842,2,5.706100000000001
2022.01.01,3842,2.1,5.768200000000002
2022.01.01,3842,2.2,5.8214
2022.01.01,3842,2.3,5.867200000000001
2022.01.01,3842,2.4,5.9071
2022.01.01,3842,2.5,5.9429
2022.01.01,3842,2.6,5.976000000000001
2022.01.01,3842,2.7,6.008
2022.01.01,3842,2.8,6.040600000000002
2022.01.01,3842,2.9,6.075300000000002
2022.01.01,3842,3,6.1137
2022.01.01,3842,3.1,6.155899999999999
2022.01.01,3842,3.2,6.2005
2022.01.01,3842,3.3,6.2473
2022.01.01,3842,3.4,6.295600000000002
2022.01.01,3842,3.5,6.345200000000001
2022.01.01,3842,3.6,6.395500000000001
2022.01.01,3842,3.7,6.446000000000001
2022.01.01,3842,3.8,6.496500000000001
2022.01.01,3842,3.9,6.546300000000002
2022.01.01,3842,4,6.595100000000001
2022.01.01,3842,4.1,6.64
2022.01.01,3842,4.200000000000001,6.679000000000002
2022.01.01,3842,4.3,6.713200000000002
2022.01.01,3842,4.400000000000002,6.743600000000001
2022.01.01,3842,4.5,6.771300000000001
2022.01.01,3842,4.6,6.797200000000001
2022.01.01,3842,4.700000000000001,6.822499999999999
2022.01.01,3842,4.8,6.848
2022.01.01,3842,4.900000000000002,6.875
2022.01.01,3842,5,6.9044
2022.01.01,3842,5.1,6.9379
2022.01.01,3842,5.200000000000001,6.975700000000001
2022.01.01,3842,5.3,7.0164
2022.01.01,3842,5.400000000000002,7.058500000000001
2022.01.01,3842,5.5,7.100900000000001
2022.01.01,3842,5.6,7.142000000000001
2022.01.01,3842,5.700000000000001,7.180500000000001
2022.01.01,3842,5.8,7.2151
2022.01.01,3842,5.900000000000002,7.2443
2022.01.01,3842,6,7.2668
2022.01.01,3842,6.1,7.283400000000002
2022.01.01,3842,6.200000000000001,7.296300000000002
2022.01.01,3842,6.3,7.305900000000001
2022.01.01,3842,6.400000000000002,7.312899999999999
2022.01.01,3842,6.5,7.317700000000001
2022.01.01,3842,6.6,7.321100000000001
2022.01.01,3842,6.700000000000001,7.323400000000001
2022.01.01,3842,6.8,7.325300000000001
2022.01.01,3842,6.900000000000002,7.327399999999999
2022.01.01,3842,7,7.3301
2022.01.01,3842,7.1,7.3355
2022.01.01,3842,7.200000000000001,7.3446
2022.01.01,3842,7.3,7.3568
2022.01.01,3842,7.400000000000002,7.371400000000002
2022.01.01,3842,7.5,7.387800000000001
2022.01.01,3842,7.6,7.405300000000002
2022.01.01,3842,7.700000000000001,7.423200000000002
2022.01.01,3842,7.8,7.441000000000001
2022.01.01,3842,7.900000000000002,7.4578
2022.01.01,3842,8,7.473100000000002
2022.01.01,3842,8.099999999999999,7.486300000000001
2022.01.01,3842,8.199999999999999,7.4974
2022.01.01,3842,8.3,7.506800000000001
2022.01.01,3842,8.4,7.515
2022.01.01,3842,8.5,7.5221
2022.01.01,3842,8.599999999999999,7.5287
2022.01.01,3842,8.699999999999999,7.535000000000001
2022.01.01,3842,8.8,7.5415
2022.01.01,3842,8.9,7.5484
2022.01.01,3842,9,7.556200000000002
2022.01.01,3842,9.099999999999999,7.5656
2022.01.01,3842,9.199999999999999,7.576900000000002
2022.01.01,3842,9.3,7.589700000000001
2022.01.01,3842,9.4,7.6038
2022.01.01,3842,9.5,7.618800000000001
2022.01.01,3842,9.599999999999999,7.6343
2022.01.01,3842,9.699999999999999,7.650100000000001
2022.01.01,3842,9.8,7.665799999999999
2022.01.01,3842,9.9,7.681
2022.01.01,3842,10,7.695400000000001
2022.01.01,3852,0.1,-0.1361
2022.01.01,3852,0.2,0.2387
2022.01.01,3852,0.3,0.6033
2022.01.01,3852,0.4,0.7995
2022.01.01,3852,0.6,1.1777
2022.01.01,3852,0.7,1.3704
2022.01.01,3852,0.8,1.5318
2022.01.01,3852,0.9,1.6449
2022.01.01,3852,1.1,1.7016
2022.01.01,3852,1.2,1.7085
2022.01.01,3852,1.3,1.7139
2022.01.01,3852,1.4,1.718
2022.01.01,3852,1.5,1.7209
2022.01.01,3852,1.6,1.7228
2022.01.01,3852,1.7,1.724
2022.01.01,3852,1.8,1.7247
2022.01.01,3852,1.9,1.725
2022.01.01,3852,2.1,1.7282
2022.01.01,3852,2.2,1.736
2022.01.01,3852,2.3,1.7479
2022.01.01,3852,2.4,1.763
2022.01.01,3852,2.5,1.7804
2022.01.01,3852,2.6,1.7992
2022.01.01,3852,2.7,1.8187
2022.01.01,3852,2.8,1.8378
2022.01.01,3852,2.9,1.8558
2022.01.01,3852,3.1,1.8847
2022.01.01,3852,3.2,1.8949
2022.01.01,3852,3.3,1.9026
2022.01.01,3852,3.4,1.9085
2022.01.01,3852,3.5,1.913
2022.01.01,3852,3.6,1.9167
2022.01.01,3852,3.7,1.92
2022.01.01,3852,3.8,1.9235
2022.01.01,3852,3.9,1.9276
2022.01.01,3852,4.1,1.9402
2022.01.01,3852,4.200000000000001,1.9492
2022.01.01,3852,4.3,1.9598
2022.01.01,3852,4.400000000000002,1.9716
2022.01.01,3852,4.5,1.9842
2022.01.01,3852,4.6,1.9974
2022.01.01,3852,4.700000000000001,2.0109
2022.01.01,3852,4.8,2.0242
2022.01.01,3852,4.900000000000002,2.0371
2022.01.01,3862,0.1,0.3524
2022.01.01,3862,0.2,0.785
2022.01.01,3862,0.3,1.2018
2022.01.01,3862,0.4,1.3854
2022.01.01,3862,0.6,1.6063
2022.01.01,3862,0.7,1.6724
2022.01.01,3862,0.8,1.707
2022.01.01,3862,0.9,1.7217
2022.01.01,3862,1.1,1.7329
2022.01.01,3862,1.2,1.737
2022.01.01,3862,1.3,1.7401
2022.01.01,3862,1.4,1.7424
2022.01.01,3862,1.5,1.7441
2022.01.01,3862,1.6,1.7452
2022.01.01,3862,1.7,1.7459
2022.01.01,3862,1.8,1.7463
2022.01.01,3862,1.9,1.7466
2022.01.01,3862,2.1,1.7533
2022.01.01,3862,2.2,1.7702
2022.01.01,3862,2.3,1.7955
2022.01.01,3862,2.4,1.827
2022.01.01,3862,2.5,1.8624
2022.01.01,3862,2.6,1.8996
2022.01.01,3862,2.7,1.9363
2022.01.01,3862,2.8,1.9703
2022.01.01,3862,2.9,1.9995
2022.01.01,3862,3.1,2.0372
2022.01.01,3862,3.2,2.0493
2022.01.01,3862,3.3,2.0582
2022.01.01,3862,3.4,2.0646
2022.01.01,3862,3.5,2.0691
2022.01.01,3862,3.6,2.0722
2022.01.01,3862,3.7,2.0744
2022.01.01,3862,3.8,2.0765
2022.01.01,3862,3.9,2.0788
2022.01.01,3862,4.1,2.0872
2022.01.01,3862,4.200000000000001,2.0945
2022.01.01,3862,4.3,2.1035
2022.01.01,3862,4.400000000000002,2.1139
2022.01.01,3862,4.5,2.1252
2022.01.01,3862,4.6,2.1373
2022.01.01,3862,4.700000000000001,2.1495
2022.01.01,3862,4.8,2.1617
2022.01.01,3862,4.900000000000002,2.1733
2022.01.01,3872,0.1,0.4918
2022.01.01,3872,0.2,0.9232
2022.01.01,3872,0.3,1.3401
2022.01.01,3872,0.4,1.5366
2022.01.01,3872,0.6,1.8142
2022.01.01,3872,0.7,1.8948
2022.01.01,3872,0.8,1.9366
2022.01.01,3872,0.9,1.9573
2022.01.01,3872,1.1,1.9941
2022.01.01,3872,1.2,2.0091
2022.01.01,3872,1.3,2.0205
2022.01.01,3872,1.4,2.0288
2022.01.01,3872,1.5,2.0346
2022.01.01,3872,1.6,2.0385
2022.01.01,3872,1.7,2.0412
2022.01.01,3872,1.8,2.0432
2022.01.01,3872,1.9,2.0453
2022.01.01,3872,2.1,2.051
2022.01.01,3872,2.2,2.0536
2022.01.01,3872,2.3,2.0559
2022.01.01,3872,2.4,2.058
2022.01.01,3872,2.5,2.0598
2022.01.01,3872,2.6,2.0616
2022.01.01,3872,2.7,2.0633
2022.01.01,3872,2.8,2.0651
2022.01.01,3872,2.9,2.0669
2022.01.01,3872,3.1,2.0756
2022.01.01,3872,3.2,2.0903
2022.01.01,3872,3.3,2.1112
2022.01.01,3872,3.4,2.1364
2022.01.01,3872,3.5,2.1641
2022.01.01,3872,3.6,2.1924
2022.01.01,3872,3.7,2.2196
2022.01.01,3872,3.8,2.2438
2022.01.01,3872,3.9,2.2632
2022.01.01,3872,4.1,2.2837
2022.01.01,3872,4.200000000000001,2.2898
2022.01.01,3872,4.3,2.2944
2022.01.01,3872,4.400000000000002,2.2977
2022.01.01,3872,4.5,2.3
2022.01.01,3872,4.6,2.3016
2022.01.01,3872,4.700000000000001,2.3027
2022.01.01,3872,4.8,2.3035
2022.01.01,3872,4.900000000000002,2.3044
2022.01.01,3882,0.1,0.5732
2022.01.01,3882,0.2,0.9593
2022.01.01,3882,0.3,1.3381
2022.01.01,3882,0.4,1.5574
2022.01.01,3882,0.6,1.8353
2022.01.01,3882,0.7,1.9022
2022.01.01,3882,0.8,1.935
2022.01.01,3882,0.9,1.9548
2022.01.01,3882,1.1,2.0176
2022.01.01,3882,1.2,2.0444
2022.01.01,3882,1.3,2.0646
2022.01.01,3882,1.4,2.0797
2022.01.01,3882,1.5,2.091
2022.01.01,3882,1.6,2.1
2022.01.01,3882,1.7,2.108
2022.01.01,3882,1.8,2.1165
2022.01.01,3882,1.9,2.1268
2022.01.01,3882,2.1,2.1549
2022.01.01,3882,2.2,2.1669
2022.01.01,3882,2.3,2.1769
2022.01.01,3882,2.4,2.1853
2022.01.01,3882,2.5,2.1926
2022.01.01,3882,2.6,2.1991
2022.01.01,3882,2.7,2.2054
2022.01.01,3882,2.8,2.2118
2022.01.01,3882,2.9,2.2188
2022.01.01,3882,3.1,2.2394
2022.01.01,3882,3.2,2.2587
2022.01.01,3882,3.3,2.2832
2022.01.01,3882,3.4,2.3111
2022.01.01,3882,3.5,2.341
2022.01.01,3882,3.6,2.371199999999999
2022.01.01,3882,3.7,2.4
2022.01.01,3882,3.8,2.4259
2022.01.01,3882,3.9,2.4472
2022.01.01,3882,4.1,2.4723
2022.01.01,3882,4.200000000000001,2.4802
2022.01.01,3882,4.3,2.4861
2022.01.01,3882,4.400000000000002,2.4904
2022.01.01,3882,4.5,2.4934
2022.01.01,3882,4.6,2.4954
2022.01.01,3882,4.700000000000001,2.496799999999999
2022.01.01,3882,4.8,2.498
2022.01.01,3882,4.900000000000002,2.4991
2022.01.01,3892,0.1,0.717
2022.01.01,3892,0.2,1.0712
2022.01.01,3892,0.3,1.444
2022.01.01,3892,0.4,1.8103
2022.01.01,3892,0.6,2.1915
2022.01.01,3892,0.7,2.2667
2022.01.01,3892,0.8,2.3053
2022.01.01,3892,0.9,2.3214
2022.01.01,3892,1.1,2.335999999999999
2022.01.01,3892,1.2,2.3416
2022.01.01,3892,1.3,2.3459
2022.01.01,3892,1.4,2.349
2022.01.01,3892,1.5,2.351199999999999
2022.01.01,3892,1.6,2.352599999999999
2022.01.01,3892,1.7,2.3536
2022.01.01,3892,1.8,2.3543
2022.01.01,3892,1.9,2.3549
2022.01.01,3892,2.1,2.3575
2022.01.01,3892,2.2,2.3611
2022.01.01,3892,2.3,2.3663
2022.01.01,3892,2.4,2.3727
2022.01.01,3892,2.5,2.3799
2022.01.01,3892,2.6,2.3877
2022.01.01,3892,2.7,2.3957
2022.01.01,3892,2.8,2.4036
2022.01.01,3892,2.9,2.411
2022.01.01,3892,3.1,2.4283
2022.01.01,3892,3.2,2.4464
2022.01.01,3892,3.3,2.4704
2022.01.01,3892,3.4,2.4985
2022.01.01,3892,3.5,2.5292
2022.01.01,3892,3.6,2.5606
2022.01.01,3892,3.7,2.5912
